,train_loss,train_accuracy,validation_loss,validation_accuracy,time
0,0.15893318398234324,0.10622462787550745,0.16382535212748758,0.06486486486486487,45.95970416069031
1,0.1557719446164184,0.12313937753721245,0.16047778000702728,0.11891891891891893,35.783124923706055
2,0.15181860952803183,0.15290933694181327,0.15672857052571065,0.16216216216216217,38.72580599784851
3,0.1499399100008127,0.18606224627875506,0.15346342164116936,0.16216216216216217,55.72093486785889
4,0.14626252860919708,0.2435723951285521,0.15185734516865498,0.20540540540540542,37.21732425689697
5,0.14329107890109732,0.2442489851150203,0.14628065083477948,0.23783783783783785,35.83690571784973
6,0.1398327628879005,0.2625169147496617,0.14282279852274302,0.25405405405405407,35.77574706077576
7,0.13605548395032974,0.30649526387009474,0.14082660288424106,0.2810810810810811,36.13718008995056
8,0.1336166207780696,0.3125845737483085,0.13915845510121938,0.31891891891891894,36.05837416648865
9,0.13030937834263492,0.34032476319350474,0.1356768543655808,0.35135135135135137,36.45315909385681
10,0.12643025402125874,0.38903924221921515,0.1334150894268139,0.3621621621621622,36.1248517036438
11,0.12343886530931651,0.4181326116373478,0.12592938461819211,0.42702702702702705,35.78608965873718
12,0.11966045993268086,0.4330175913396482,0.12547610192685513,0.42702702702702705,36.36789083480835
13,0.11683872894601989,0.47158322056833557,0.12143378451063826,0.43783783783783786,36.53300857543945
14,0.11406607621416187,0.4851150202976996,0.12032629928073367,0.44324324324324327,37.00113391876221
15,0.11147679245359036,0.5142083897158322,0.11875511504508354,0.4864864864864865,36.052408933639526
16,0.10788936721455905,0.5412719891745602,0.11356847801723996,0.4756756756756757,36.08768391609192
17,0.10595745154743427,0.5554803788903924,0.11116033051465009,0.5567567567567567,35.90776228904724
18,0.10212491829759858,0.587956698240866,0.106971060263144,0.6,35.64917969703674
19,0.09950152487167647,0.6008119079837618,0.10390066971649994,0.5945945945945946,35.93739080429077
